task_code,cutting_best_response,cutting_second_response,maintenance_name_response,process_name_response,quality_name_response,date_response,decision_score,score_rel_opt_cc
T3,,,Riveting Machine,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.7307692307692308,0.5122711682324496
T3,,,Riveting Machine,Laser Cutter,Laser Welding Machine 2,,0.7307692307692308,0.5122711682324496
T3,,,Laser Cutter,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.7307692307692308,0.5122711682324496
T3,,,Large Capacity Cutting Machine 2,Testing Machine 3,Assembly Machine 3,,0.7220695970695972,0.49651122298826
T3,,,Assembly Machine 3,Testing Machine 3,Large Capacity Cutting Machine 2,,0.7220695970695972,0.49651122298826
T3,,,Laser Welding Machine 2,Testing Machine 3,Assembly Machine 3,,0.7220695970695972,0.49651122298826
T3,,,Laser Welding Machine 2,Testing Machine 3,Large Capacity Cutting Machine 2,,0.7220695970695972,0.49651122298826
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Riveting Machine,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Riveting Machine,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Laser Cutter,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Laser Cutter,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.7192307692307692,0.4913685040138401
T3,,,Assembly Machine 3,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Large Capacity Cutting Machine 2,Riveting Machine,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Assembly Machine 3,Laser Cutter,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Laser Welding Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Testing Machine 2,Laser Cutter,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Assembly Machine 3,Riveting Machine,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Testing Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Large Capacity Cutting Machine 2,Laser Cutter,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Laser Welding Machine 2,Riveting Machine,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Laser Welding Machine 2,Laser Cutter,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Testing Machine 2,Riveting Machine,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.7156593406593406,0.484898631755699
T3,,,Testing Machine 1,Laser Cutter,Riveting Machine,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 1,Riveting Machine,Low Capacity Cutting Machine 1,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 1,Riveting Machine,Laser Cutter,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 1,Laser Cutter,Low Capacity Cutting Machine 1,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 1,Low Capacity Cutting Machine 1,Laser Cutter,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 1,Low Capacity Cutting Machine 1,Riveting Machine,,0.7142857142857144,0.4824102193487221
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Riveting Machine,,0.713095238095238,0.4802535952626747
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Laser Cutter,,0.713095238095238,0.4802535952626747
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Riveting Machine,,0.713095238095238,0.4802535952626747
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.713095238095238,0.4802535952626747
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Laser Cutter,,0.713095238095238,0.4802535952626747
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Riveting Machine,,0.713095238095238,0.4802535952626747
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Laser Cutter,,0.713095238095238,0.4802535952626747
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.713095238095238,0.4802535952626747
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Laser Cutter,,0.713095238095238,0.4802535952626747
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.713095238095238,0.4802535952626747
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Riveting Machine,,0.713095238095238,0.4802535952626747
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.713095238095238,0.4802535952626747
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Riveting Machine,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.7089743589743589,0.4727883580417428
T3,,,Riveting Machine,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.7089743589743589,0.4727883580417428
T3,,,Laser Cutter,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.7089743589743589,0.4727883580417428
T3,,,Laser Cutter,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Riveting Machine,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Laser Cutter,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.7089743589743589,0.4727883580417428
T3,,,Riveting Machine,Assembly Machine 2,Low Capacity Cutting Machine 1,,0.7,0.4565307303161579
T3,,,Laser Cutter,Assembly Machine 2,Riveting Machine,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 3,Laser Cutter,,0.7,0.4565307303161579
T3,,,Riveting Machine,Assembly Machine 2,Laser Cutter,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,Riveting Machine,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 3,Low Capacity Cutting Machine 1,,0.7,0.4565307303161579
T3,,,Laser Cutter,Assembly Machine 2,Low Capacity Cutting Machine 1,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,Laser Cutter,,0.7,0.4565307303161579
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 2,Laser Cutter,,0.7,0.4565307303161579
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 2,Riveting Machine,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 3,Riveting Machine,,0.7,0.4565307303161579
T3,,,Medium Capacity Cutting Machine 3,Laser Cutter,Assembly Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Riveting Machine,Large Capacity Cutting Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,Testing Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Laser Cutter,Testing Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Riveting Machine,Assembly Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Laser Cutter,Large Capacity Cutting Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Riveting Machine,Laser Cutter,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Laser Cutter,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Laser Cutter,Riveting Machine,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Riveting Machine,Testing Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Low Capacity Cutting Machine 1,Riveting Machine,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Riveting Machine,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Low Capacity Cutting Machine 1,Laser Cutter,Medium Capacity Cutting Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,,0.6923076923076923,0.442595620837085
T3,,,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,Assembly Machine 3,,0.6923076923076923,0.442595620837085
T3,,,Assembly Machine 3,Laser Welding Machine 1,Testing Machine 2,,0.6887362637362637,0.4361257485789441
T3,,,Testing Machine 2,Laser Welding Machine 1,Large Capacity Cutting Machine 2,,0.6887362637362637,0.4361257485789441
T3,,,Testing Machine 2,Laser Welding Machine 1,Assembly Machine 3,,0.6887362637362637,0.4361257485789441
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 1,Testing Machine 2,,0.6887362637362637,0.4361257485789441
T3,,,Assembly Machine 3,Laser Welding Machine 1,Large Capacity Cutting Machine 2,,0.6887362637362637,0.4361257485789441
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 1,Assembly Machine 3,,0.6887362637362637,0.4361257485789441
T3,,,Low Capacity Cutting Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.6858974358974359,0.4309830296045243
T3,,,Laser Cutter,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.6858974358974359,0.4309830296045243
T3,,,Riveting Machine,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.6858974358974359,0.4309830296045243
T3,,,Laser Cutter,Assembly Machine 3,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Laser Cutter,Large Capacity Cutting Machine 2,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Riveting Machine,Assembly Machine 3,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Riveting Machine,Large Capacity Cutting Machine 2,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 3,Laser Welding Machine 2,,0.6807692307692308,0.4216929566184758
T3,,,Laser Welding Machine 2,Testing Machine 2,Riveting Machine,,0.6797619047619048,0.4198681208533591
T3,,,Laser Welding Machine 2,Testing Machine 2,Laser Cutter,,0.6797619047619048,0.4198681208533591
T3,,,Large Capacity Cutting Machine 2,Testing Machine 2,Low Capacity Cutting Machine 1,,0.6797619047619048,0.4198681208533591
T3,,,Large Capacity Cutting Machine 2,Testing Machine 2,Riveting Machine,,0.6797619047619048,0.4198681208533591
T3,,,Large Capacity Cutting Machine 2,Testing Machine 2,Laser Cutter,,0.6797619047619048,0.4198681208533591
T3,,,Assembly Machine 3,Testing Machine 2,Riveting Machine,,0.6797619047619048,0.4198681208533591
T3,,,Assembly Machine 3,Testing Machine 2,Laser Cutter,,0.6797619047619048,0.4198681208533591
T3,,,Laser Welding Machine 2,Testing Machine 2,Low Capacity Cutting Machine 1,,0.6797619047619048,0.4198681208533591
T3,,,Assembly Machine 3,Testing Machine 2,Low Capacity Cutting Machine 1,,0.6797619047619048,0.4198681208533591
T3,,,Medium Capacity Cutting Machine 2,Riveting Machine,Laser Cutter,,0.6785714285714286,0.4177114967673121
T3,,,Medium Capacity Cutting Machine 2,Riveting Machine,Low Capacity Cutting Machine 1,,0.6785714285714286,0.4177114967673121
T3,,,Medium Capacity Cutting Machine 2,Laser Cutter,Low Capacity Cutting Machine 1,,0.6785714285714286,0.4177114967673121
T3,,,Medium Capacity Cutting Machine 2,Laser Cutter,Riveting Machine,,0.6785714285714286,0.4177114967673121
T3,,,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Laser Cutter,,0.6785714285714286,0.4177114967673121
T3,,,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Riveting Machine,,0.6785714285714286,0.4177114967673121
T3,,,Large Capacity Cutting Machine 2,Laser Cutter,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Large Capacity Cutting Machine 2,Riveting Machine,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Assembly Machine 3,Riveting Machine,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Testing Machine 2,Riveting Machine,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Testing Machine 2,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Testing Machine 2,Laser Cutter,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Assembly Machine 3,Laser Cutter,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Assembly Machine 3,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.6771978021978022,0.4152230843603348
T3,,,Laser Cutter,Testing Machine 2,Assembly Machine 3,,0.6756410256410257,0.4124028836324272
T3,,,Riveting Machine,Testing Machine 2,Assembly Machine 3,,0.6756410256410257,0.4124028836324272
T3,,,Laser Cutter,Testing Machine 2,Large Capacity Cutting Machine 2,,0.6756410256410257,0.4124028836324272
T3,,,Riveting Machine,Testing Machine 2,Large Capacity Cutting Machine 2,,0.6756410256410257,0.4124028836324272
T3,,,Low Capacity Cutting Machine 1,Testing Machine 2,Large Capacity Cutting Machine 2,,0.6756410256410257,0.4124028836324272
T3,,,Low Capacity Cutting Machine 1,Testing Machine 2,Assembly Machine 3,,0.6756410256410257,0.4124028836324272
T3,,,Laser Cutter,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,,0.6692307692307692,0.4007902923998663
T3,,,Low Capacity Cutting Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,,0.6692307692307692,0.4007902923998663
T3,,,Riveting Machine,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,,0.6692307692307692,0.4007902923998663
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Riveting Machine,,0.6666666666666667,0.3961452559068423
T3,,,Laser Cutter,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,,0.6666666666666667,0.3961452559068423
T3,,,Laser Cutter,Medium Capacity Cutting Machine 3,Riveting Machine,,0.6666666666666667,0.3961452559068423
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Riveting Machine,,0.6666666666666667,0.3961452559068423
T3,,,Riveting Machine,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,,0.6666666666666667,0.3961452559068423
T3,,,Riveting Machine,Medium Capacity Cutting Machine 3,Laser Cutter,,0.6666666666666667,0.3961452559068423
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Laser Cutter,,0.6666666666666667,0.3961452559068423
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Low Capacity Cutting Machine 1,,0.6666666666666667,0.3961452559068423
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Laser Cutter,,0.6666666666666667,0.3961452559068423
T3,,,Testing Machine 2,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Laser Welding Machine 2,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Laser Welding Machine 2,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Large Capacity Cutting Machine 2,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Testing Machine 2,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Assembly Machine 3,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.6656593406593406,0.3943204201417254
T3,,,Testing Machine 1,Assembly Machine 3,Riveting Machine,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Assembly Machine 3,Laser Cutter,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Riveting Machine,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Assembly Machine 3,Low Capacity Cutting Machine 1,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Laser Cutter,,0.6642857142857144,0.3918320077347483
T3,,,Testing Machine 1,Low Capacity Cutting Machine 1,Assembly Machine 3,,0.6565934065934067,0.3778968982556754
T3,,,Testing Machine 1,Riveting Machine,Assembly Machine 3,,0.6565934065934067,0.3778968982556754
T3,,,Testing Machine 1,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,,0.6565934065934067,0.3778968982556754
T3,,,Testing Machine 1,Riveting Machine,Large Capacity Cutting Machine 2,,0.6565934065934067,0.3778968982556754
T3,,,Testing Machine 1,Laser Cutter,Large Capacity Cutting Machine 2,,0.6565934065934067,0.3778968982556754
T3,,,Testing Machine 1,Laser Cutter,Assembly Machine 3,,0.6565934065934067,0.3778968982556754
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.6554029304029303,0.3757402741696281
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.6554029304029303,0.3757402741696281
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Testing Machine 2,,0.6554029304029303,0.3757402741696281
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 3,,0.6554029304029303,0.3757402741696281
T3,,,Riveting Machine,Laser Cutter,Testing Machine 3,,0.6538461538461537,0.3729200734417205
